Tweet,sentiment
 csstevensphoto line drivethru covid19 test site texa station long hard captur one frame T…,Nagative
 utobian astrazeneca coronaviru vaccin fail anim trial proceed human trial anyway In human vaccin cause…,Storngly Nagative
 surgeongen seriou peopl stop buy mask not effect prevent gener public catch coronavirus…,Nagative
tell law broken today anti lockdown protest london itv new twentyeight nov 2020…,Storngly Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
 cynthiamckinney rememb district columbia vote allow 12yearold give permiss covid19 vaccin 💉 pharm…,Positive
 apnfl raven place six player covid19 list steeler ad run back jame conner list mov…,Neutral
 laciti updat one thousand one hundr twentyeight LA citi mobil test group bring covid19 test commun throughout citi those…,Neutral
 jialynnyang tender rich portrait ericalg baltimor school get student back classroom My favorit part…,Storngly Positive
 barkiologist whi focu fight coronaviru kill hundr thousand us spend time gutting…,Storngly Nagative
erictrump ye cour eric coronaviru spread ralli way go wasn‘t,Neutral
 stevehiltonx kind sick joke democrat lockdown leader shut small busi allow giant corpor like…,Positive
 drericd wow amaz tool calcul sarscov2 risk indoor airborn aerosol 📌mask 📌if type mask 📌how much v…,Positive
live nicola spurrier disappoint drop covid19 test across south australia,Storngly Nagative
 newsenm littl rock ark AP arkansa health offici report one thousand new case covid19 saturday thirteen deaths…,Neutral
 charlottechar22 El paso instal freezer hospit storag coronaviru vaccin onc approv th…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
bobpoly2468 carolyndebl UK stat nine thousand nine hundr fiftyfour peopl recov coronaviru ninetyf peopl die fro…,Storngly Nagative
 peopl kamala harri call chicago nur thanksgiv thank work covid19 frontlines​,Positive
 delciannaw coronaviru outbreak In meatpack plant much wor offici number show via…,Positive
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
 thehil first dose pfizer coronaviru vaccin flown US belgium report,Neutral
 jilsland ppl ask “how coronaviru chang you” it’ like babe babe Do realli want plumb depth right,Positive
pictur doctor hug distraught elderli coronaviru patient thanksgiv warn via yahoo,Nagative
 indianexpress civic bodi decid appoint consult struggl receiv respon insur compani the…,Neutral
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 seattletim regist nur gather lo angel protest fact ucla athlet depart conduct one thousand two hundr fortyeight test a…,Nagative
 alivelshi As south dakota take handsoff approach coronaviru nativ american feel vulner,Neutral
 simonhedlin It took two hundr eightynin day reach one hundr thousand daili coronaviru case It took twentythr day reach two hundr thousand daili coronaviru c…,Positive
skynewsaust borisjohnson protect public health part job dopey,Positive
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 senkamalaharri californian remind open enrol sign health insur start avail throug…,Neutral
 dailymirror nur mp coronaviru plea nighting hospit open,Neutral
 latim break LA counti health offici issu temporari stayathom order take effect monday order prohibit…,Neutral
 modhewd everi major oper small busi We support stay showmestrong smallbusinesssaturday find state recove…,Positive
civic bodi decid appoint consult struggl receiv respon insur compani fo…,Neutral
two hundr eight new case one new death uruguay two thousand three hundr fiftythre gmt coronaviru coronavirusupd covid19 coronaviruspandem,Storngly Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 fionamattat not exactli intern attent alberta hope think failur leadership mes…,Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 voanew indian prime minist narendra modi tour three countri lead vaccin develop manufactur site saturda…,Neutral
garyfeltham chine doctor warn dec two thousand nineteen sever coronaviru forc apolog die i…,Storngly Nagative
wale traffic updat trafficalertuk current advic road user coronaviru outbreak,Neutral
everythingexceptcoronaviru justmylandlordsummoninginnerwillpow,Neutral
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
top stori LA counti adopt new stayathom order amid covid surg lo angel time,Positive
 admiralmpj tax dollar state handl coronaviru respon california new york use bail sta…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 cnn union repr delta pilot said staf reduct due coronaviru pandem dropoff travel le…,Neutral
thi great news donat three hundr chariti essenti get three hundr two thousand twenti tax bill without need to…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
loudobb don’t see fda hasn’t even approv one yet not lie american he…,Neutral
 cdcgov “mi kid wear mask keep friend safe” cdc thank encourag friend famili wear mask wearam…,Storngly Positive
 ladailynew here’ need know LA counti coronaviru restrict start monday …,Nagative
john hopkin publish delet articl question US coronaviru death rate via justthenew,Storngly Nagative
 cityofatlanta plan reopen build increa build usag follow reduc oper Be sure follow cdc guideline…,Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
lachlanshank chrisgpackham townsendoutdoor obviou world chang coronaviru question pe…,Neutral
 jj56123 bori johnson warn UK face new lockdown januari weve even left one preplan pandem preplan loc…,Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 calebwatney one insan detail current ordeal moderna vaccin actual design two day In J…,Neutral
 erictopol sever point noteworthi relat timelin one moderna headstart didnt phase three trial…,Neutral
💔💔💔⏬⏬ trumpviru love one die Of covid holiday thi year Be complet differ here…,Positive
 jstatepost 🐮 face coronaviru pandem father widow edit 🐮,Neutral
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
clarifi comment asymptomat spread coronaviru much unknown,Neutral
 aginnt “japan struggl mental health crisi coronaviru pandem rage peopl die one month from…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 billboard bt explain hit dynamit wouldnt covid19,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
US hospit stretch way thin due covid19 As coronaviru pandem su…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 wgme offici central main healthcar say three team member rumford commun home test posit coronaviru o…,Neutral
 surgeongen seriou peopl stop buy mask not effect prevent gener public catch coronavirus…,Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 vice memori research say month eventu becom blur us isol home,Neutral
 nbcnightlynew massiv test pilot program underway liverpool hope reduc coronaviru infect rate …,Positive
 cdcgov tire covid19 fact covid19 not tire us thi pandem isnt amp case still rise ac…,Neutral
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
say there’ death due coronaviru everi four hoursthen it’ everi two hour it’ everi eighti minutes…,Storngly Nagative
 latim break LA counti health offici issu temporari stayathom order take effect monday order prohibit…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
cbsnew serv peopl not corpor elit 1‼️ congress DO job congressdoyourjob congress…,Neutral
 busi latest coronaviru pandem,Neutral
 dwuhlfelderlaw florida soon hit one million coronaviru case get,Neutral
moorebrandon23 adamscheft new studi show protect mask wearer cloth mask also offer prot…,Positive
 defeattrump2 US ‘inequ autopilot’ – biden treasuri pick help chang cour,Positive
 AP pope franci formal elev thirteen new cardin includ first africanamerican receiv rank ceremoni marked…,Neutral
 utobian astrazeneca coronaviru vaccin go make pandem wor also go cau autoimmun disord T…,Neutral
 fox5vega atom said temporarili close occup level rate sustain,Neutral
No alcohol pub scotlandstyl tier three rule consid wale,Neutral
 laciti updat one thousand one hundr twentyeight LA citi mobil test group bring covid19 test commun throughout citi those…,Neutral
 margaretsimon profil victoriancho coronaviru victoria brett sutton got pandem preserv relationship…,Neutral
littl rock ark AP arkansa health offici report one thousand new case covid19 saturday thirteen m…,Neutral
 reuter coronaviru death hit new daili record greec,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 aoc mcuban tedcruz mcconnel actual bring senat session pass bill senat version a…,Neutral
I spent thanksgiv eat one hand feed appl hor pictur doctor hugged…,Positive
 resisterch gop lawmak around countri refu follow rule mask nearli two hundr legisl nationwid tested…,Neutral
new covid19 case novemb twentyseven two thousand twenti twentythr countri five thousand new covidー19 case source…,Neutral
 rokhanna we’r face unprec hunger crisi america twentysix million peopl one eight american go hungri In rich…,Nagative
covid19 blacklivesmatt rest power honestiehodg whose handcuf chang polic polici Is dead fourteen,Storngly Nagative
cloudsecur secur latest new two thousand twenti cloud secur bank market coronaviruscovid19 impact analy…,Neutral
abba leav ramallah first time sinc maywher maintain strict social distanc amid…,Neutral
 nytim In opinion wilkinson write could presid respon one gravest failur govern america…,Nagative
 ryanstruyk cnn one hundr thirtytwo million peopl unit state test posit coronaviru,Neutral
 voanew indian prime minist narendra modi tour three countri lead vaccin develop manufactur site saturda…,Neutral
 ozraeliavi good morn everyon except dictat use coronaviru excu control,Positive
It mistak deepli regret denver mayor michael hancock talk deci travel thanks…,Nagative
 drfarrisd wellworth read herd immun swedish strategi sweden unfortun done wrong thing wrong way…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 seattletim regist nur gather lo angel protest fact ucla athlet depart conduct one thousand two hundr fortyeight test a…,Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
covid amplifi gap bet amp havenot rich nfl test reg high risk hcw refu test hope our…,Storngly Positive
america hit fuck button covid huh 100k new covid19 case record thanksgivi…,Storngly Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
ellymelli 2hydroxychloroquin far doesnt look like go much help coronaviru,Positive
 abc15 navajo nation depart health director Dr jill jim ad biden covid19 advisori board abc1…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
Is nation coronaviru lockdown come via youtub,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 reuter US cdc report two hundr sixtythre thousand nine hundr fiftysix death coronaviru,Storngly Nagative
 breitbartnew eric clapton chine coronaviru lockdown live music may never recov,Neutral
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 barkiologist whi focu fight coronaviru kill hundr thousand us spend time gutting…,Storngly Nagative
itsabouttime45 viru mutat differ strain covid antibodi o…,Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 lozzafox call end western democrat valu politician sportsmen polic queue take knee protest aga…,Nagative
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 jjcwow bori johnson set date coronaviru tier lift PM fight huge tori revolt countri demand fair prime mi…,Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
canada surpass 360k coronaviru case quebec alberta break daili infect record,Neutral
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
theag australia not chine friend sinc day australian lie coronaviru origin…,Nagative
 hayleymagil recent discov although healthcar worker must twice weekli test coronaviru medic students…,Neutral
 breitbartnew eric clapton chine coronaviru lockdown live music may never recov,Neutral
 nstonlin nstworld countri new death unit state one thousand four hundr ten new death follow franc 957…,Storngly Nagative
 katyazamo plea not die coronaviru,Positive
mediait six month first US coronaviru case trump pledg nation strategi combat dise…,Nagative
 ryanstruyk cnn one hundr thousand peopl unit state test posit coronaviru,Neutral
 delthiarick As thousand athlet get coronaviru test nur wonder us,Neutral
 b52malmet die elder said theyr magnif treasur die take with…,Storngly Nagative
 ltsmash420 live toronto protestor “march freedom” call busi open amid latest lockdown sarscov…,Neutral
dammit greenwich get sht togeth 🤬 come onnnnnn,Neutral
 b52malmet die elder said theyr magnif treasur die take with…,Storngly Nagative
opinion US learn african countri handl covid19 cnn lessonslearn openeconomy…,Neutral
 utobian astrazeneca coronaviru vaccin fail anim trial proceed human trial anyway In human vaccin cause…,Storngly Nagative
 jonbklein hey louisvil local hospit get pretti damn full here’ messag chief medic offic B…,Nagative
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
heatmap show trend daili growth confirm coronaviru case among US state along tr…,Positive
think thanksgiv beyond alway coronaviru winter never christma,Neutral
A studi thoma sampson london school econom find coronaviru inflict greater…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
brianlilley plawrencemp justintrudeau appear upfront time estim countri se…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 koinnew nur salem health place administr leav spark controversi social media post defi covid…,Positive
 senatorsinema arizonan small gather friend famili outsid household contribut rise coronaviru cas…,Positive
🐮 face coronaviru pandem father widow edit 🐮,Neutral
Me stand kitchen three yo nephew “aunt shelbi need take shoe off” Me “okay bub one sec” nep…,Neutral
 yvonne4tn michigan report eight thousand eighti new case covid19 one hundr three death,Neutral
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
idaho report ninetynin thousand six hundr sixti total case idahocovid19 includ one thousand one hundr sixti new today nine hundr thirteen death date four new to…,Storngly Nagative
simpler one,Neutral
 abc15 navajo nation depart health director Dr jill jim ad biden covid19 advisori board abc1…,Neutral
 nbcnightlynew massiv test pilot program underway liverpool hope reduc coronaviru infect rate …,Positive
nba outlin exten coronaviru health safeti protocol two hundr two thousand twentyon season sport,Neutral
 reuter uk johnson tell tori mp tier restrict sunset feb three ski new,Nagative
 migov stay smart stay safe michiganhh report today nov twentyseven two thousand twenti seventeen thousand one hundr sixtytwo new covid19 case amp one hundr seventytwo death detail https…,Positive
imagin parti hor planet coronaviru outbreak,Neutral
 simonhedlin It took two hundr eightynin day reach one hundr thousand daili coronaviru case It took twentythr day reach two hundr thousand daili coronaviru c…,Positive
pay attent countri around world beat coronaviru socialist…,Neutral
 utobian astrazeneca coronaviru vaccin go make pandem wor also go cau autoimmun disord T…,Neutral
As south dakota take handsoff approach coronaviru nativ american feel vulner,Neutral
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
1mxdbg andymukherjee70 brilliant dispirit one line sum lay bare singl reason pessim T…,Storngly Positive
 seattletim regist nur gather lo angel protest fact ucla athlet depart conduct one thousand two hundr fortyeight test a…,Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
black friday see record onlin US shopper stay home spend nine billion,Neutral
 bigbrotherwatch thi not factual bbcnew plea amend bottom caption polic claim protest not permit curr…,Nagative
 mcdonaldj bbcscotlandnew nicolasturgeon Dr rodger hodkinson covid greatest hoax ever perpetu unsuspect p…,Positive
 frontlinepb coronaviru pandem began Dr blair woodburi start read one thousand nine hundr eighteen flu pandem He realiz we…,Nagative
wellerjan charlieveitch damag inflict coronaviru global pandem govern balancin…,Neutral
could donald trump impeach handl coronaviru would convict mean He absolut should…,Neutral
mckinsey Is make one hundr million count advi government’ bumbl coronaviru respon — pro…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
hire right saturdaymotiv saturday saturdaythoughts…,Neutral
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
corona info usa new case one hundr thirtyeight thousand sixtyfour today recoveri eightysix thousand seven hundr ninetyf today death one thousand two hundr nine total activ case five million three hundr thousand four hundr twentyon total…,Storngly Nagative
 cityofldnont we’v run creativ way tell avoid larg gather here’ pictur goo thank wear…,Positive
 AP break lo angel counti announc new stayhom order coronaviru case surg control nation’ pop…,Neutral
 mlevittnp2013 If true estim five million five hundr thirti thousand year life lost school closur far exc immedi total year l…,Positive
 repthomasmassi whi peopl insist infect subsequ recoveri viru doesn’t leav peopl high…,Neutral
 repthomasmassi whi peopl insist infect subsequ recoveri viru doesn’t leav peopl high…,Neutral
 cozza86 bill gate call nation track system coronaviru dure reddit ama,Neutral
 thehil first dose pfizer coronaviru vaccin flown US belgium report,Neutral
could donald trump impeach handl coronaviru would convict mean smartnew,Neutral
watch santa clau 4yo scene eat denni 4yo say whi th…,Neutral
 thedispatcherhq metropolitan polic warn peopl join mass antilockdown protest due take place saturday i…,Nagative
 delthiarick As thousand athlet get coronaviru test nur wonder us,Neutral
 curtquin briantylercohen If idiot spend much time fight coronaviru elect wouldnt situa…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 valmasdel whi Is risk coronaviru transmiss high indoor,Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
If staff student school famili member show symptom plea stay home contact healthli…,Neutral
 legendaryenergi gavin newsom predict two hundr fiftyf million coronaviru case may amp use fake number leverag fund nov…,Nagative
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
well rob high holi hedoubl hockey stick sinc march Oh wait got enough crazi j…,Storngly Nagative
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
enough,Neutral
 sfchronicl break state place san francisco restrict purpl tier due explod coronaviru case rates…,Nagative
 erictopol four whose idea ow kick peter mark usfda sharonlnyt It announc may…,Neutral
 quicktak two thousand twenti might set new bankruptci record japan ramen shop innov stay afloat We check…,Neutral
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 chicagotribun number new covid19 case report unit state reach two hundr five thousand five hundr fiftyseven friday accord data johns…,Positive
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
covid19 updat case coronaviru sunday,Neutral
 wilmaslurri whi need murdochroyalcommiss new corp tapeloop peta credlin equat war crime death residents…,Storngly Nagative
A nur salem health place administr leav spark controversi social media post def…,Positive
hollywood’ obituari sequel stream,Neutral
 cdcgov tire covid19 fact covid19 not tire us thi pandem isnt amp case still rise ac…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 skynew five day christma sensibl strategi sage member professor calum sempl say price pay f…,Nagative
 b1gbaz nadhimzahawi borisjohnson rememb bollock covid measur use flaw test method produc fals…,Neutral
 barkiologist whi focu fight coronaviru kill hundr thousand us spend time gutting…,Storngly Nagative
 seattletim regist nur gather lo angel protest fact ucla athlet depart conduct one thousand two hundr fortyeight test a…,Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
whi red cross urg peopl come forc donat blood We know hospit empti and…,Neutral
 delthiarick As thousand athlet get coronaviru test nur wonder us,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
coronaviru seven death two hundr fortythr new case confirm ireland via thejournali,Storngly Nagative
 piersmorgan yep sweden realli nail coronaviru 🙈,Positive
 witzshar No room cargo rollov rise maersk roll one three shipment octob htt…,Nagative
 carlquintanilla “one eight american report sometim often didn’t enough food eat past week nowher has…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 nytim viral video 81yearold man serenad die wife hospit room itali captur heart of…,Storngly Nagative
 reuter US cdc report two hundr sixtythre thousand nine hundr fiftysix death coronaviru,Storngly Nagative
 seattletim regist nur gather lo angel protest fact ucla athlet depart conduct one thousand two hundr fortyeight test a…,Nagative
 animatch vai toma cu coronaviru 👍 anim love war,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 christopherhop break coronaviru tier system could end nine week bori johnson told parti tonight atte…,Neutral
 independentsag scientist call action 50fold rise coronaviru infect school independ cover new S…,Neutral
 spectat Dr jade norri resign special constabl ask enforc lockdown restrict more…,Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
baltsunbrk rneff1 great pic histor arabb hor cart arabb call itiner…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
skynew coronaviru law interest consid coronaviru law,Positive
 utobian astrazeneca coronaviru vaccin fail anim trial proceed human trial anyway In human vaccin cause…,Storngly Nagative
honesti hodg handcuf michigan eleven die age fourteen covid,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 bakersfieldnow florida depart health confirm six thousand two hundr seventyseven addit case covid19 saturday bring state’ known t…,Neutral
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 barkiologist whi focu fight coronaviru kill hundr thousand us spend time gutting…,Storngly Nagative
wil wilkinson tri explain trump got seventythr million vote despit incompet asshol kill 268…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 wildwillow65 As thousand athlet get coronaviru test nur wonder us – seattl time,Neutral
 hmtreasuri furlough continu end march two thousand twentyon ten thing might not know coronaviru job retenti…,Neutral
 mattsmethurst pastor good effort drum enthusiasm moral don’t forget sound note it’ need coro…,Storngly Positive
not press want rebelli independ reckless stupid precari point covid case surg i…,Storngly Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 newzealblog coronaviru propaganda video applaud citizen noth watch truli pathet propaganda video relea t…,Neutral
cdcgov one way protect coronaviru boost immun system eat pl…,Storngly Positive
 utobian astrazeneca coronaviru vaccin go make pandem wor also go cau autoimmun disord T…,Neutral
eclass68 tonevast ptsdoffdachain therightmelissa wow guess you’r go ignor coronaviru thing huh,Storngly Positive
 fredguttenberg thirteen wrote book find helper talk move forward grief help love others…,Storngly Positive
 b52malmet die elder said theyr magnif treasur die take with…,Storngly Nagative
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 rtenew taoiseach micheál martin say one decemb peopl ask wear face cover outdoor busi street crowde…,Neutral
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
 kocodillon ❗️new oklahoma report six thousand two hundr fiftyseven new coronaviru case includ case today yesterday 7day average…,Neutral
leannegaudreau protectab We definit ask comorbid appear requir order to…,Neutral
 cdcgov tire covid19 fact covid19 not tire us thi pandem isnt amp case still rise ac…,Neutral
refresh kamala harri call chicago nur thanksgiv thank work covid19 frontlines…,Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 seattletim regist nur gather lo angel protest fact ucla athlet depart conduct one thousand two hundr fortyeight test a…,Nagative
 malcolmflynn4 imho trump tinker feder execut want see someon shot lot dictat peopl s…,Positive
 dailymirror rishi sunak urg reveal link firm £380m stake US coronaviru jab maker,Neutral
 dfisman tell flu it’ bloodi massacr,Nagative
 abc north korean leader kim jong Un order least two peopl execut ban fish sea lock capit pyongyang…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 thehil health expert warn coronaviru case number could mislead thanksgiv,Nagative
 harwoodsu itll autumn itll xma On strict covid tier system wont lift easter mo…,Neutral
specif research found coronaviru antibodi twentythr patient gave sampl septemb twentyseven w…,Neutral
 latim break LA counti health offici issu temporari stayathom order take effect monday order prohibit…,Neutral
 mlevittnp2013 If true estim five million five hundr thirti thousand year life lost school closur far exc immedi total year l…,Positive
 skynewsaust UK prime minist borisjohnson “terrifi UK itali repeated” nation health system unabl…,Neutral
sciencematt We must put peoplefirst amp end much countri irrespon not take the…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
rishi sunak urg reveal link firm £380m stake US coronaviru jab maker,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
peopl england fine warn leav cardiff,Positive
 know Do know realiti treat coronaviru read,Positive
 moodyblues85 today unreal amaz peopl come togeth fight right freedom handshak hug mask normality…,Storngly Positive
 shomariston “it’ not hoax” coronaviru,Neutral
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
UK prime minist borisjohnson “terrifi UK itali repeated” nation health system b…,Neutral
 cynthiamckinney rememb district columbia vote allow 12yearold give permiss covid19 vaccin 💉 pharm…,Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
rebeccabutlerm2 nicola sturgeon daili coronaviru brief bbc ✅ alway wee game hou to…,Neutral
 lowrad57 steventdenni noem use covid19 fund tourism wonder peopl SD feel,Neutral
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 mdgandcbd christma approach it’ time • drop cashappvenmoetc amp anyon abl help in…,Positive
 captfict If hasidim would internet bah covid nyc updat illeg midtown club nearli four hundr p…,Neutral
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
blueresistexist januari,Neutral
 cdcgov tire covid19 fact covid19 not tire us thi pandem isnt amp case still rise ac…,Neutral
 lozzafox call end western democrat valu politician sportsmen polic queue take knee protest aga…,Nagative
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
 drthomaspaul anoth part communist agenda one sourc shop employ healthcar etc have…,Neutral
profess athlet get best fastest test avail — luxuri mani hospit healthcar provi…,Storngly Positive
 danieltilles1 poland eu lowest coronaviru test rate highest proport posit test result …,Nagative
 admiralmpj tax dollar state handl coronaviru respon california new york use bail sta…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
raven add six player amp steeler RB jame conner goe On covid19 list ravens…,Neutral
new covid tier england support measur mean law firm organi law societi,Positive
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 nprhealth We know We ask lot lo angel counti announc new stay At home order,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 petersgoodman vaccin taken edg fear global economi confront tough slog mani month cert…,Storngly Nagative
 drewtoothpast governor ohio follow race coronaviru case ohio win,Neutral
 fionamattat not exactli intern attent alberta hope think failur leadership mes…,Positive
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
 algerwin without coronaviru outbreak economi fire No mail vote fraud trump crui easi win T…,Storngly Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
